championid,matchid,teamid,killingsprees,totdmgdealt,visionscore,win,goldearned,champlvl,totheal,totdmgtaken,towerkills,inhibkills_y,baronkills,dragonkills,harrykills,KDA,support_champion
111,184634.0,100.0,0.0,0.9996185167000283,0.0,0.0,0.08918792962833508,0.47058823529411764,0.007916179258601913,0.0988030878106874,0.0,0.0,0.0,0.0,0.0,0.0,201.0
112,119098.66666666667,166.66666666666666,0.14545454545454545,0.9996679072599637,0.052886405959031664,0.4666666666666667,0.3082993514311235,0.7960784313725491,0.02158377368130908,0.15197329152280017,0.3458333333333333,0.06153846153846154,0.06666666666666667,0.23809523809523808,0.13333333333333333,0.0817388668430335,191.06666666666666
113,185133.0,100.0,0.0,0.9996272438909268,0.0,0.0,0.1334906209949901,0.5882352941176471,0.009317897624137792,0.16817601549045985,0.0625,0.0,0.0,0.0,0.0,0.01488095238095238,32.0
114,67052.0,166.66666666666666,0.15151515151515152,0.9996726278592272,0.0260707635009311,0.3333333333333333,0.34017825934987767,0.8627450980392156,0.11391902975542201,0.3010187033594078,0.3958333333333333,0.07692307692307693,0.06666666666666667,0.14285714285714285,0.0,0.03733974358974359,87.33333333333333
115,90710.28503562945,150.9501187648456,0.14597279205355215,0.9996780309384982,0.06460409506495575,0.5391923990498813,0.3165664644495569,0.8087187369009361,0.029498891013911937,0.14250948103007424,0.4156769596199525,0.10040197332358854,0.08741092636579574,0.22565320665083136,0.14667458432304037,0.07660746335535877,159.05938242280286
117,108463.70370370371,151.85185185185185,0.1313131313131313,0.9996572133268276,0.048003310573142985,0.5555555555555556,0.2909368648620659,0.7952069716775598,0.036331135701875086,0.17307802760650248,0.4166666666666667,0.10256410256410256,0.06666666666666667,0.21693121693121692,0.1111111111111111,0.07464359200470312,118.51851851851852
119,92590.12565731815,149.76446099912357,0.17044458608875787,0.9996722582676779,0.053643035855052174,0.5293602103418055,0.3410495253059699,0.778580450585142,0.043190902854082745,0.18479544862241493,0.3873794916739702,0.0862561518236365,0.08797107800175284,0.21523256541880556,0.13833808063102543,0.06409604425635271,162.08254820333042
120,125786.0,200.0,0.2727272727272727,0.999633052553534,0.0782122905027933,0.0,0.2130956542001631,0.7058823529411764,0.04597434552861926,0.2277474575254676,0.1875,0.0,0.0,0.14285714285714285,0.0,0.037037037037037035,497.0
121,102761.5,100.0,0.18181818181818182,0.9996654707931051,0.01675977653631285,0.0,0.3138325760223698,0.9117647058823529,0.06323867532572305,0.2347644302029696,0.1875,0.0,0.0,0.14285714285714285,0.25,0.047569444444444435,237.5
122,93869.2,120.0,0.18181818181818182,0.9996525736443601,0.07374301675977654,0.6,0.3102411744145404,0.8470588235294118,0.06049372756242185,0.2878381041322172,0.525,0.12307692307692308,0.12000000000000002,0.2,0.1,0.06728009259259259,72.0
126,100473.33783783784,148.64864864864865,0.17567567567567569,0.9996657187906404,0.05609240525441643,0.5,0.3262896328695001,0.8139904610492845,0.0405567571928348,0.2009857986365265,0.41385135135135137,0.08835758835758836,0.08648648648648649,0.2355212355212355,0.13513513513513514,0.07786052576348629,158.09459459459458
127,76829.75,200.0,0.11363636363636363,0.9996502494112836,0.02513966480446927,0.0,0.22862052895258067,0.7058823529411764,0.028538582550119,0.15097200921887988,0.09375,0.0,0.0,0.07142857142857142,0.0,0.03748139880952381,103.5
131,82974.66666666667,133.33333333333334,0.15151515151515152,0.9996622550590222,0.00186219739292365,0.3333333333333333,0.2758650821391122,0.7647058823529411,0.02500571443937989,0.16529725746892057,0.25,0.07692307692307693,0.06666666666666667,0.09523809523809523,0.0,0.0396412037037037,61.666666666666664
133,103977.61191860466,152.18023255813952,0.17032241014799154,0.999661993311195,0.053502988177211906,0.49273255813953487,0.31122500128702224,0.80796853625171,0.03819634176600098,0.18999414405466136,0.37999636627906974,0.08631484794275492,0.07877906976744187,0.23006644518272423,0.11046511627906977,0.06531484845060757,145.92587209302326
134,90220.61904761905,152.38095238095238,0.18614718614718614,0.9996722100843259,0.07688214950784784,0.5714285714285714,0.3213384153614842,0.7787114845938374,0.02131197765702223,0.1439440208856832,0.3601190476190476,0.1098901098901099,0.0761904761904762,0.27210884353741494,0.16666666666666666,0.08397538308252593,137.0
136,91743.66666666667,100.0,0.0909090909090909,0.9996504687663803,0.02793296089385475,0.3333333333333333,0.2601168977436017,0.7254901960784313,0.04575249082328264,0.2025297657296424,0.4375,0.10256410256410257,0.06666666666666667,0.14285714285714285,0.0,0.08796296296296297,65.66666666666667
143,67445.42857142857,142.85714285714286,0.1168831168831169,0.9996549340016221,0.07023144453312051,0.2857142857142857,0.2717289991844344,0.7899159663865546,0.018118614474146724,0.1253863129254032,0.32142857142857145,0.07692307692307694,0.08571428571428573,0.24489795918367346,0.21428571428571427,0.0798469387755102,249.28571428571428
150,92546.85714285714,157.14285714285714,0.12337662337662338,0.9996703433522258,0.05666400638467678,0.21428571428571427,0.303232303057539,0.819327731092437,0.03305419017270093,0.2600196568256063,0.26785714285714285,0.07692307692307694,0.05714285714285715,0.19387755102040813,0.03571428571428571,0.048829010770975054,133.64285714285714
157,94929.95319148936,147.6595744680851,0.18529980657640233,0.9996801602246421,0.052204920955663855,0.5787234042553191,0.3351808746135979,0.813767209011264,0.026823864528736835,0.20137036319345997,0.42819148936170215,0.09590834697217676,0.08340425531914894,0.23829787234042554,0.13617021276595745,0.0556918737247664,169.09787234042554
161,99424.14285714286,154.28571428571428,0.14805194805194805,0.9996613348681311,0.06320830007980846,0.5142857142857142,0.29748839067259203,0.7647058823529411,0.025630845295239634,0.13920141392060653,0.3732142857142857,0.1076923076923077,0.08,0.21224489795918366,0.1,0.08036251116608259,154.57142857142858
163,86714.18181818182,154.54545454545453,0.18181818181818182,0.9996700131732728,0.05078720162519046,0.7272727272727273,0.34297448444599793,0.8342245989304812,0.03549766960883899,0.17960926467827776,0.4943181818181818,0.10489510489510491,0.10909090909090911,0.2597402597402597,0.13636363636363635,0.0595480907980908,224.1818181818182
164,148229.0,200.0,0.18181818181818182,0.9996264334989403,0.0446927374301676,1.0,0.2888850052429221,0.8235294117647058,0.02998063813480699,0.20212993822665082,0.6875,0.23076923076923078,0.0,0.2857142857142857,0.5,0.04861111111111111,3.0
