championid,matchid,teamid,killingsprees,totdmgdealt,visionscore,win,goldearned,champlvl,totheal,totdmgtaken,towerkills,inhibkills_y,baronkills,dragonkills,harrykills,KDA,support_champion
91,157015,200,0.5454545454545454,0.9997134717394717,0.36312849162011174,1.0,0.48933939182104164,1.0,0.09372352869993143,0.2919711781488558,0.6875,0.3076923076923077,0.4,0.5714285714285714,0.5,0.3333333333333333,497
92,161070,200,0.2727272727272727,0.9997204147646699,0.12849162011173185,1.0,0.5350401957357567,1.0,0.07851639707958534,0.4706340978606373,0.6875,0.3076923076923077,0.4,0.5714285714285714,0.5,0.0875,412
96,187546,200,0.8181818181818182,0.999907821984446,0.5139664804469274,1.0,0.9329488523826168,1.0,0.19968940341252875,0.6669893845797956,0.8125,0.7692307692307693,0.8,0.8571428571428571,1.0,0.6041666666666666,497
98,168981,100,0.09090909090909091,0.9996350475794122,0.0,1.0,0.17919142490970522,0.5882352941176471,0.01589286434593199,0.1250717547572333,0.1875,0.0,0.0,0.14285714285714285,0.0,0.14583333333333331,16
99,185435,200,0.5454545454545454,0.999703388154404,0.2569832402234637,1.0,0.4967377373878597,1.0,0.05317453914727119,0.22459453207330554,0.6875,0.3076923076923077,0.4,0.5714285714285714,0.5,0.3020833333333333,497
101,180254,200,0.36363636363636365,0.9997371034400809,0.4748603351955307,1.0,0.5047768845392053,1.0,0.047537412770763586,0.2900348706700824,0.6875,0.3076923076923077,0.4,0.42857142857142855,0.5,0.29166666666666663,497
103,185962,200,0.4545454545454546,0.9997577905457986,0.223463687150838,1.0,0.6441221018291973,1.0,0.16489855189383246,0.39723433604359265,0.6875,0.3076923076923077,0.4,0.5714285714285714,0.5,0.29166666666666663,497
104,187573,200,0.6363636363636364,0.9998167690219829,0.2569832402234637,1.0,0.6875218455085634,1.0,0.2556572949860837,0.5039882793423409,0.75,0.5384615384615385,0.6000000000000001,0.8571428571428571,1.0,0.5833333333333333,497
105,154581,200,0.36363636363636365,0.9996763761742968,0.15083798882681565,1.0,0.44192007456600263,0.8823529411764706,0.05029042797789521,0.3125080322489441,0.6875,0.23076923076923078,0.2,0.42857142857142855,0.5,0.3333333333333333,497
106,113915,200,0.2727272727272727,0.9996677215974994,0.0446927374301676,1.0,0.43058953745776535,1.0,0.056260336412407734,0.3545584619207142,0.6875,0.38461538461538464,0.2,0.2857142857142857,0.5,0.10833333333333334,432
107,186444,200,0.2727272727272727,0.9997421808414527,0.11731843575418995,1.0,0.5400209716882208,1.0,0.2490218224355613,0.5034142412844744,0.6875,0.23076923076923078,0.2,0.5714285714285714,0.5,0.14583333333333331,427
110,187558,200,0.7272727272727273,0.9998768697584082,0.5251396648044693,1.0,0.8144296865897704,1.0,0.19789439716025978,0.5826486287344603,0.6875,0.6923076923076923,1.0,0.8571428571428571,1.0,0.7083333333333333,497
111,184634,100,0.0,0.9996185167000283,0.0,0.0,0.08918792962833508,0.47058823529411764,0.007916179258601913,0.0988030878106874,0.0,0.0,0.0,0.0,0.0,0.0,201
