ADC,Support,Wins,Total Games,Winrate
429,59,0,1,0.0
85,134,1,1,1.0
127,99,0,1,0.0
29,7,2,4,0.5
103,201,0,1,0.0
6,164,0,1,0.0
96,80,2,5,0.4
34,497,1,1,1.0
104,79,4,7,0.5714285714285714
34,37,0,1,0.0
17,26,3,6,0.5
240,497,1,1,1.0
143,117,0,1,0.0
115,79,3,4,0.75
133,57,3,7,0.42857142857142855
202,23,0,2,0.0
429,21,3,8,0.375
18,84,1,1,1.0
6,79,0,2,0.0
99,111,1,2,0.5
81,62,0,3,0.0
99,76,1,1,1.0
51,5,3,3,1.0
6,223,1,1,1.0
4,44,0,1,0.0
20,53,1,1,1.0
40,37,0,1,0.0
17,136,0,1,0.0
81,102,0,1,0.0
222,27,4,6,0.6666666666666666
22,86,3,5,0.6
429,154,1,5,0.2
429,103,1,2,0.5
51,238,3,3,1.0
429,101,2,4,0.5
429,32,3,5,0.6
10,40,0,1,0.0
51,245,5,9,0.5555555555555556
21,76,0,4,0.0
22,105,0,1,0.0
96,48,3,6,0.5
1,80,1,2,0.5
202,33,0,3,0.0
17,3,0,3,0.0
41,53,1,2,0.5
96,30,0,1,0.0
119,29,0,1,0.0
1,12,0,1,0.0
63,43,0,1,0.0
80,40,0,1,0.0
63,25,0,1,0.0
105,267,0,1,0.0
11,201,0,1,0.0
67,77,1,2,0.5
38,53,0,1,0.0
29,62,0,1,0.0
222,105,2,3,0.6666666666666666
43,29,1,1,1.0
81,203,0,1,0.0
29,2,0,1,0.0
30,497,1,2,0.5
110,62,2,2,1.0
104,21,1,2,0.5
51,39,0,4,0.0
115,3,3,5,0.6
150,117,0,1,0.0
267,154,1,1,1.0
22,103,1,5,0.2
126,25,2,2,1.0
63,81,1,1,1.0
92,25,0,1,0.0
99,63,1,5,0.2
96,23,0,1,0.0
133,98,4,6,0.6666666666666666
85,34,1,1,1.0
50,27,0,1,0.0
7,53,0,1,0.0
6,57,1,2,0.5
4,267,0,3,0.0
99,497,1,3,0.3333333333333333
22,236,0,1,0.0
498,127,3,5,0.6
498,64,4,7,0.5714285714285714
96,69,0,1,0.0
21,126,2,2,1.0
110,236,1,1,1.0
202,24,1,2,0.5
110,32,2,5,0.4
6,78,0,1,0.0
63,17,1,2,0.5
85,115,0,2,0.0
429,8,0,1,0.0
96,236,0,1,0.0
1,45,1,1,1.0
18,157,1,2,0.5
30,432,2,2,1.0
222,39,1,1,1.0
42,91,1,1,1.0
22,13,0,4,0.0
45,78,0,2,0.0
51,136,2,4,0.5
1,40,2,2,1.0
51,68,2,4,0.5
432,427,1,2,0.5
67,13,1,5,0.2
498,105,3,4,0.75
498,68,1,1,1.0
103,25,3,4,0.75
13,267,0,1,0.0
202,6,2,2,1.0
117,63,2,2,1.0
42,164,1,2,0.5
238,53,3,3,1.0
67,114,0,1,0.0
29,33,0,2,0.0
82,432,0,2,0.0
134,37,0,1,0.0
21,122,0,2,0.0
122,40,0,1,0.0
81,13,1,2,0.5
110,157,0,1,0.0
74,16,1,4,0.25
429,35,0,1,0.0
161,1,0,1,0.0
85,3,0,2,0.0
51,29,2,2,1.0
51,112,3,3,1.0
236,114,1,1,1.0
15,22,1,2,0.5
29,69,1,1,1.0
110,48,4,5,0.8
429,163,0,2,0.0
42,21,1,2,0.5
69,40,2,3,0.6666666666666666
238,432,1,1,1.0
61,63,0,2,0.0
34,117,1,1,1.0
81,107,0,1,0.0
61,111,1,1,1.0
202,120,1,1,1.0
55,267,0,2,0.0
29,115,3,5,0.6
85,113,3,4,0.75
203,78,0,1,0.0
22,27,1,4,0.25
18,133,1,1,1.0
105,12,0,1,0.0
163,117,1,2,0.5
85,20,1,1,1.0
429,85,6,11,0.5454545454545454
92,412,0,1,0.0
37,12,0,1,0.0
4,115,1,2,0.5
90,1,1,1,1.0
104,115,0,1,0.0
104,83,0,1,0.0
4,1,1,3,0.3333333333333333
75,161,1,1,1.0
429,245,0,1,0.0
236,122,1,2,0.5
134,25,1,2,0.5
60,17,0,1,0.0
25,111,0,1,0.0
18,150,0,2,0.0
21,92,1,1,1.0
29,42,0,1,0.0
429,427,1,3,0.3333333333333333
82,33,0,1,0.0
42,101,1,2,0.5
67,133,1,1,1.0
85,78,0,1,0.0
202,36,0,4,0.0
96,101,7,9,0.7777777777777778
117,111,3,3,1.0
45,32,1,1,1.0
161,29,0,1,0.0
110,103,3,6,0.5
63,40,0,1,0.0
432,63,0,1,0.0
21,29,0,2,0.0
498,41,0,2,0.0
115,10,1,1,1.0
80,44,3,3,1.0
119,254,1,3,0.3333333333333333
10,223,1,1,1.0
99,29,1,1,1.0
17,34,1,2,0.5
134,26,1,3,0.3333333333333333
1,72,1,1,1.0
429,61,2,3,0.6666666666666666
119,6,1,3,0.3333333333333333
161,53,2,4,0.5
222,67,0,3,0.0
21,75,2,3,0.6666666666666666
42,17,1,4,0.25
67,2,0,1,0.0
498,107,0,1,0.0
21,245,0,3,0.0
127,25,0,1,0.0
202,164,5,7,0.7142857142857143
4,76,0,1,0.0
429,74,0,1,0.0
126,43,1,3,0.3333333333333333
119,48,3,8,0.375
96,17,3,10,0.3
498,157,2,3,0.6666666666666666
136,43,1,2,0.5
81,60,2,5,0.4
101,497,1,1,1.0
101,223,2,2,1.0
222,60,0,2,0.0
16,22,0,1,0.0
429,29,0,1,0.0
6,111,1,3,0.3333333333333333
161,48,0,1,0.0
429,33,1,2,0.5
21,127,1,5,0.2
82,223,1,1,1.0
55,412,2,2,1.0
84,12,0,1,0.0
39,26,0,1,0.0
21,4,2,6,0.3333333333333333
8,497,1,1,1.0
69,43,2,2,1.0
85,17,4,5,0.8
203,85,1,1,1.0
126,80,1,1,1.0
18,58,0,1,0.0
69,267,1,3,0.3333333333333333
29,4,1,2,0.5
126,79,1,1,1.0
222,136,0,2,0.0
202,69,0,2,0.0
18,62,4,4,1.0
412,161,1,2,0.5
29,84,1,2,0.5
21,268,1,2,0.5
85,154,1,1,1.0
85,35,0,1,0.0
18,74,1,1,1.0
4,20,0,1,0.0
107,427,1,1,1.0
29,11,0,1,0.0
13,89,0,1,0.0
23,40,0,1,0.0
16,40,1,1,1.0
110,30,1,1,1.0
45,12,1,2,0.5
81,238,1,4,0.25
20,267,0,2,0.0
1,16,2,2,1.0
99,267,0,2,0.0
222,114,0,1,0.0
103,17,2,2,1.0
202,5,0,1,0.0
222,15,0,1,0.0
50,16,2,3,0.6666666666666666
119,41,1,2,0.5
90,16,0,1,0.0
90,13,1,1,1.0
74,10,0,1,0.0
16,61,1,1,1.0
110,150,1,2,0.5
236,33,3,7,0.42857142857142855
6,90,2,2,1.0
67,4,6,7,0.8571428571428571
34,161,1,1,1.0
432,16,1,2,0.5
119,86,2,3,0.6666666666666666
34,53,0,2,0.0
157,111,1,3,0.3333333333333333
82,427,1,1,1.0
21,50,1,4,0.25
22,122,1,2,0.5
91,101,0,1,0.0
119,24,1,1,1.0
238,143,1,1,1.0
222,110,1,1,1.0
133,163,2,2,1.0
498,5,0,2,0.0
22,30,2,3,0.6666666666666666
85,59,0,2,0.0
1,143,0,2,0.0
41,26,0,1,0.0
110,61,3,4,0.75
51,266,1,2,0.5
22,18,1,2,0.5
4,26,1,3,0.3333333333333333
104,134,0,1,0.0
9,16,1,2,0.5
91,497,1,1,1.0
22,119,0,1,0.0
236,131,0,1,0.0
69,201,1,1,1.0
15,420,1,2,0.5
202,131,0,1,0.0
112,40,0,1,0.0
69,45,0,1,0.0
81,75,0,2,0.0
29,127,0,1,0.0
498,36,2,2,1.0
134,12,1,1,1.0
67,84,1,3,0.3333333333333333
150,53,1,2,0.5
133,14,0,1,0.0
22,82,0,1,0.0
42,9,1,2,0.5
157,115,1,2,0.5
16,117,0,1,0.0
134,99,2,2,1.0
29,202,0,1,0.0
32,111,1,1,1.0
51,19,1,4,0.25
85,245,1,1,1.0
4,69,0,1,0.0
202,27,1,2,0.5
16,89,1,1,1.0
41,57,1,2,0.5
133,61,1,1,1.0
498,112,2,2,1.0
101,432,1,1,1.0
92,57,0,1,0.0
103,90,1,1,1.0
4,48,0,1,0.0
81,91,0,1,0.0
498,126,1,1,1.0
104,157,2,3,0.6666666666666666
86,16,1,1,1.0
429,4,1,1,1.0
29,114,1,1,1.0
11,53,0,1,0.0
13,8,1,1,1.0
96,68,1,1,1.0
34,89,0,1,0.0
412,63,2,3,0.6666666666666666
21,96,1,2,0.5
81,68,1,2,0.5
85,54,2,3,0.6666666666666666
74,37,0,2,0.0
7,40,1,2,0.5
30,143,0,1,0.0
17,223,2,3,0.6666666666666666
161,113,0,1,0.0
163,432,1,1,1.0
21,420,2,4,0.5
13,63,0,1,0.0
38,40,1,1,1.0
115,45,4,4,1.0
17,22,0,1,0.0
96,76,1,1,1.0
104,26,3,6,0.5
22,11,0,1,0.0
18,59,4,6,0.6666666666666666
236,11,0,1,0.0
266,37,0,1,0.0
161,267,1,1,1.0
161,497,1,1,1.0
6,63,2,2,1.0
1,26,0,1,0.0
63,432,0,1,0.0
432,45,1,1,1.0
42,34,0,1,0.0
16,104,0,1,0.0
222,72,0,1,0.0
64,89,2,2,1.0
412,14,0,1,0.0
18,86,2,2,1.0
18,76,2,5,0.4
59,80,1,1,1.0
136,111,0,1,0.0
99,37,0,2,0.0
61,48,0,1,0.0
131,84,0,1,0.0
82,14,1,1,1.0
17,9,1,1,1.0
84,131,1,1,1.0
85,32,0,1,0.0
112,267,2,4,0.5
498,19,2,2,1.0
115,96,0,1,0.0
236,38,0,1,0.0
432,12,0,2,0.0
110,240,0,1,0.0
18,105,2,3,0.6666666666666666
412,117,0,1,0.0
115,64,1,2,0.5
69,27,1,1,1.0
126,98,1,1,1.0
29,75,1,1,1.0
13,77,0,1,0.0
163,497,1,1,1.0
3,267,0,1,0.0
16,12,1,1,1.0
67,107,0,1,0.0
119,8,0,1,0.0
4,79,1,2,0.5
103,267,0,2,0.0
133,498,1,1,1.0
222,268,0,2,0.0
26,412,0,1,0.0
238,497,0,2,0.0
161,9,0,1,0.0
236,92,0,2,0.0
13,20,0,1,0.0
2,79,1,1,1.0
18,82,1,2,0.5
63,143,2,2,1.0
17,111,3,8,0.375
119,83,0,1,0.0
236,150,1,1,1.0
110,38,1,1,1.0
69,432,2,2,1.0
15,59,1,1,1.0
74,40,0,1,0.0
110,24,1,1,1.0
67,420,1,3,0.3333333333333333
222,86,2,2,1.0
17,69,1,2,0.5
22,8,0,2,0.0
67,24,0,3,0.0
29,38,1,1,1.0
119,68,1,2,0.5
20,9,1,1,1.0
67,131,0,1,0.0
85,103,1,1,1.0
268,267,1,3,0.3333333333333333
10,201,1,2,0.5
222,69,2,2,1.0
74,17,2,3,0.6666666666666666
81,254,1,1,1.0
15,7,1,3,0.3333333333333333
238,63,0,1,0.0
110,222,0,1,0.0
18,13,0,3,0.0
236,77,1,2,0.5
61,53,1,1,1.0
18,4,3,4,0.75
84,37,0,1,0.0
412,164,1,1,1.0
429,64,0,4,0.0
2,99,1,1,1.0
133,164,1,1,1.0
51,75,3,4,0.75
63,1,0,1,0.0
69,161,2,2,1.0
80,17,0,1,0.0
45,92,1,1,1.0
429,22,0,2,0.0
126,24,1,1,1.0
14,63,0,1,0.0
4,14,1,1,1.0
117,22,1,2,0.5
110,13,0,1,0.0
222,30,1,2,0.5
67,39,1,1,1.0
150,111,1,2,0.5
37,267,0,1,0.0
498,62,1,1,1.0
75,117,1,1,1.0
202,238,0,1,0.0
34,12,0,1,0.0
106,432,1,1,1.0
203,427,0,1,0.0
112,117,1,1,1.0
119,51,1,1,1.0
105,117,1,1,1.0
69,53,1,3,0.3333333333333333
2,134,0,1,0.0
117,267,1,1,1.0
134,43,0,1,0.0
81,86,0,3,0.0
412,17,0,1,0.0
17,14,1,1,1.0
37,117,0,1,0.0
110,39,1,2,0.5
45,111,2,2,1.0
21,82,0,1,0.0
119,429,0,1,0.0
104,81,0,1,0.0
4,45,0,2,0.0
82,25,1,3,0.3333333333333333
6,26,1,1,1.0
429,157,2,2,1.0
222,75,1,3,0.3333333333333333
157,99,1,3,0.3333333333333333
69,12,0,1,0.0
1,37,3,4,0.75
22,72,1,3,0.3333333333333333
119,19,1,1,1.0
15,92,0,2,0.0
4,17,0,1,0.0
203,26,0,1,0.0
103,7,0,1,0.0
236,96,0,1,0.0
498,266,0,1,0.0
157,17,1,3,0.3333333333333333
236,8,0,1,0.0
110,75,1,1,1.0
51,114,0,1,0.0
74,143,1,1,1.0
133,21,0,2,0.0
63,12,0,2,0.0
42,62,0,1,0.0
112,53,0,1,0.0
245,201,1,1,1.0
91,57,0,1,0.0
45,64,0,1,0.0
17,35,0,1,0.0
29,41,1,2,0.5
202,55,0,1,0.0
99,432,1,1,1.0
81,38,1,1,1.0
10,117,2,2,1.0
68,412,0,1,0.0
4,61,1,1,1.0
143,110,0,1,0.0
74,267,0,1,0.0
110,50,2,3,0.6666666666666666
202,150,1,1,1.0
133,78,2,4,0.5
143,497,1,1,1.0
84,223,0,1,0.0
498,254,1,1,1.0
51,119,0,1,0.0
1,57,1,1,1.0
101,63,1,1,1.0
76,43,1,1,1.0
69,9,0,1,0.0
51,240,1,2,0.5
39,432,1,1,1.0
432,78,0,2,0.0
157,48,1,1,1.0
15,23,0,1,0.0
96,122,0,1,0.0
498,72,0,1,0.0
68,432,0,1,0.0
268,54,1,1,1.0
96,85,0,1,0.0
67,127,1,1,1.0
29,203,0,1,0.0
115,6,0,1,0.0
150,154,0,1,0.0
16,99,0,1,0.0
104,113,0,3,0.0
99,16,1,2,0.5
133,113,1,1,1.0
498,245,2,3,0.6666666666666666
29,236,1,1,1.0
31,20,0,1,0.0
21,58,0,1,0.0
43,89,0,2,0.0
236,121,0,1,0.0
120,497,0,1,0.0
67,429,1,2,0.5
22,5,0,1,0.0
22,62,0,2,0.0
110,112,0,1,0.0
55,98,1,1,1.0
133,62,1,1,1.0
134,154,1,1,1.0
412,432,0,1,0.0
18,38,1,2,0.5
107,16,1,2,0.5
126,111,0,1,0.0
81,23,0,1,0.0
17,498,1,1,1.0
104,80,1,2,0.5
112,412,0,1,0.0
412,99,1,1,1.0
103,115,0,1,0.0
110,27,0,1,0.0
110,4,1,1,1.0
104,61,3,3,1.0
10,63,1,2,0.5
10,267,1,1,1.0
498,121,1,1,1.0
104,10,0,3,0.0
236,421,1,1,1.0
103,35,0,1,0.0
117,161,1,2,0.5
21,429,0,1,0.0
7,412,2,4,0.5
126,117,0,1,0.0
5,63,0,1,0.0
81,114,1,1,1.0
21,69,2,3,0.6666666666666666
42,427,0,1,0.0
4,31,0,1,0.0
6,83,0,1,0.0
99,89,1,2,0.5
67,68,1,3,0.3333333333333333
202,60,0,2,0.0
51,102,0,2,0.0
6,12,0,3,0.0
21,68,0,1,0.0
22,114,1,1,1.0
63,161,1,1,1.0
81,240,0,1,0.0
61,32,1,1,1.0
29,105,0,3,0.0
429,127,0,1,0.0
104,34,1,1,1.0
81,498,0,2,0.0
103,53,1,1,1.0
84,53,1,2,0.5
63,22,0,1,0.0
412,9,1,1,1.0
6,17,1,1,1.0
11,164,1,1,1.0
12,53,0,1,0.0
203,35,0,1,0.0
150,25,0,1,0.0
51,236,1,2,0.5
22,127,2,2,1.0
498,69,0,2,0.0
23,412,0,1,0.0
133,79,0,1,0.0
15,51,1,1,1.0
157,61,1,1,1.0
103,117,0,1,0.0
6,45,1,1,1.0
96,222,0,1,0.0
498,240,1,1,1.0
96,74,0,1,0.0
245,143,0,1,0.0
161,427,0,1,0.0
92,64,0,1,0.0
126,201,1,1,1.0
29,32,2,5,0.4
99,40,0,1,0.0
76,99,1,1,1.0
22,83,0,1,0.0
115,61,1,1,1.0
21,72,0,1,0.0
40,53,0,1,0.0
412,111,1,1,1.0
432,201,2,2,1.0
11,40,1,1,1.0
36,15,0,1,0.0
6,72,0,1,0.0
74,497,1,1,1.0
497,17,1,1,1.0
56,25,0,1,0.0
115,136,0,1,0.0
110,41,1,2,0.5
110,238,1,1,1.0
131,89,1,1,1.0
4,9,1,1,1.0
15,238,1,1,1.0
236,240,0,1,0.0
8,412,0,1,0.0
25,99,0,1,0.0
22,240,0,1,0.0
240,201,0,1,0.0
222,28,0,1,0.0
115,163,1,1,1.0
37,53,1,2,0.5
202,84,1,2,0.5
42,45,0,2,0.0
202,127,1,1,1.0
81,77,1,1,1.0
104,48,0,2,0.0
62,37,1,1,1.0
82,63,0,1,0.0
18,127,1,2,0.5
18,103,1,1,1.0
15,32,1,2,0.5
42,41,0,1,0.0
42,268,0,1,0.0
104,107,1,2,0.5
76,412,1,1,1.0
42,22,1,1,1.0
45,201,2,2,1.0
15,112,1,1,1.0
236,82,1,1,1.0
37,21,0,1,0.0
110,15,0,1,0.0
4,21,0,1,0.0
119,84,0,1,0.0
202,240,0,1,0.0
15,19,1,1,1.0
21,55,1,1,1.0
18,77,1,1,1.0
112,43,2,2,1.0
42,80,0,1,0.0
22,238,0,1,0.0
40,267,1,1,1.0
104,32,1,1,1.0
80,89,0,1,0.0
126,1,0,2,0.0
69,427,0,1,0.0
48,89,1,1,1.0
1,44,1,1,1.0
79,44,0,1,0.0
429,60,1,3,0.3333333333333333
429,36,1,2,0.5
22,50,1,1,1.0
40,51,0,1,0.0
18,238,1,1,1.0
126,16,0,1,0.0
6,1,1,2,0.5
110,120,1,1,1.0
42,64,1,2,0.5
25,114,0,1,0.0
202,29,1,1,1.0
25,53,1,1,1.0
117,8,0,1,0.0
117,4,1,1,1.0
37,16,1,1,1.0
83,26,0,1,0.0
90,267,1,1,1.0
429,80,1,2,0.5
104,59,0,1,0.0
81,421,0,1,0.0
104,76,1,2,0.5
104,35,1,2,0.5
222,112,1,1,1.0
42,76,0,1,0.0
76,37,1,1,1.0
9,412,1,1,1.0
57,44,1,1,1.0
127,201,0,1,0.0
5,62,1,1,1.0
84,57,1,1,1.0
22,107,0,1,0.0
133,54,1,1,1.0
104,13,0,1,0.0
18,39,0,1,0.0
104,22,1,1,1.0
420,161,0,1,0.0
238,412,1,2,0.5
268,25,1,1,1.0
429,7,0,2,0.0
18,6,1,1,1.0
122,12,0,1,0.0
107,40,1,1,1.0
42,55,0,1,0.0
236,60,1,1,1.0
15,131,0,1,0.0
429,41,0,2,0.0
42,7,0,1,0.0
80,25,0,1,0.0
69,89,1,1,1.0
41,63,1,2,0.5
238,98,1,1,1.0
110,7,0,1,0.0
96,115,3,4,0.75
81,56,0,1,0.0
31,143,0,1,0.0
432,103,0,1,0.0
112,45,0,1,0.0
55,53,1,1,1.0
412,37,0,1,0.0
67,245,0,1,0.0
4,154,0,1,0.0
203,223,0,1,0.0
161,57,1,1,1.0
18,236,0,1,0.0
21,112,2,2,1.0
67,112,1,1,1.0
432,37,1,1,1.0
3,59,0,1,0.0
17,32,0,1,0.0
161,117,0,1,0.0
498,238,0,1,0.0
161,63,1,1,1.0
119,23,0,1,0.0
164,3,1,1,1.0
104,31,1,2,0.5
78,34,1,1,1.0
236,18,1,2,0.5
432,223,0,1,0.0
99,236,0,1,0.0
62,117,1,1,1.0
41,267,0,1,0.0
44,15,0,1,0.0
238,99,0,1,0.0
161,36,1,1,1.0
245,117,0,1,0.0
35,57,0,1,0.0
74,33,0,1,0.0
103,57,1,1,1.0
74,51,0,1,0.0
22,136,0,1,0.0
498,91,0,1,0.0
28,497,1,1,1.0
157,83,1,1,1.0
81,112,0,1,0.0
412,81,1,2,0.5
35,53,1,1,1.0
82,28,1,1,1.0
64,432,0,1,0.0
110,105,0,2,0.0
81,6,0,1,0.0
150,99,1,1,1.0
91,202,1,1,1.0
25,117,1,1,1.0
15,55,1,3,0.3333333333333333
21,254,1,1,1.0
81,83,0,1,0.0
96,154,2,2,1.0
202,429,0,1,0.0
51,58,1,1,1.0
150,3,0,1,0.0
498,429,0,1,0.0
74,12,1,1,1.0
9,25,0,1,0.0
81,150,2,2,1.0
26,90,1,1,1.0
2,53,0,1,0.0
15,13,0,1,0.0
7,201,0,1,0.0
67,104,1,1,1.0
17,113,0,1,0.0
110,33,1,2,0.5
90,222,1,1,1.0
18,8,0,1,0.0
50,106,0,1,0.0
420,117,0,1,0.0
55,223,0,1,0.0
99,104,0,1,0.0
105,53,0,1,0.0
236,24,2,2,1.0
45,101,1,1,1.0
30,412,1,1,1.0
75,25,1,1,1.0
498,38,1,1,1.0
157,92,1,2,0.5
41,117,0,1,0.0
4,427,0,1,0.0
432,57,0,1,0.0
17,154,1,1,1.0
412,110,0,1,0.0
3,1,0,1,0.0
429,2,1,1,1.0
498,136,1,1,1.0
133,91,0,1,0.0
126,60,0,1,0.0
68,115,1,1,1.0
115,105,0,1,0.0
17,78,1,1,1.0
1,5,1,1,1.0
91,43,1,1,1.0
67,96,0,1,0.0
45,89,0,2,0.0
203,99,0,1,0.0
236,107,0,1,0.0
110,86,1,2,0.5
119,203,0,1,0.0
81,55,1,1,1.0
80,497,1,1,1.0
133,10,1,1,1.0
29,55,1,2,0.5
85,48,1,1,1.0
41,143,0,1,0.0
110,202,0,2,0.0
202,266,1,1,1.0
22,429,0,1,0.0
22,110,0,1,0.0
498,222,0,1,0.0
236,498,0,3,0.0
63,117,0,1,0.0
23,497,1,1,1.0
202,122,0,1,0.0
61,34,1,1,1.0
9,43,1,1,1.0
236,254,0,1,0.0
51,429,0,1,0.0
92,12,1,1,1.0
10,44,0,1,0.0
17,6,0,1,0.0
117,17,0,1,0.0
81,110,0,1,0.0
236,266,1,1,1.0
68,40,0,1,0.0
245,40,0,1,0.0
74,223,1,1,1.0
4,67,0,1,0.0
101,115,0,1,0.0
81,429,0,1,0.0
96,238,0,1,0.0
18,27,1,1,1.0
21,131,0,1,0.0
161,115,0,1,0.0
55,17,1,1,1.0
1,267,2,3,0.6666666666666666
67,202,1,1,1.0
51,67,0,1,0.0
21,24,1,3,0.3333333333333333
15,240,0,1,0.0
117,53,1,1,1.0
29,58,0,1,0.0
15,96,1,1,1.0
7,16,0,1,0.0
7,432,1,2,0.5
7,497,1,1,1.0
115,48,1,1,1.0
7,33,1,1,1.0
7,57,1,1,1.0
29,60,1,1,1.0
96,60,1,1,1.0
61,99,1,2,0.5
222,96,0,1,0.0
61,497,1,1,1.0
121,43,0,1,0.0
55,1,0,1,0.0
222,38,1,1,1.0
84,99,0,1,0.0
222,84,0,1,0.0
29,50,0,1,0.0
222,11,1,2,0.5
119,122,0,1,0.0
37,497,0,1,0.0
51,38,1,1,1.0
17,79,0,1,0.0
429,55,1,1,1.0
203,14,0,1,0.0
412,57,0,1,0.0
15,127,1,2,0.5
34,106,0,1,0.0
41,89,0,1,0.0
42,154,0,1,0.0
17,30,1,1,1.0
85,101,1,1,1.0
42,35,0,1,0.0
107,117,0,2,0.0
14,35,0,1,0.0
99,64,0,1,0.0
202,104,0,1,0.0
222,91,0,1,0.0
110,83,0,1,0.0
74,201,0,1,0.0
21,5,0,1,0.0
498,75,1,2,0.5
98,16,1,1,1.0
7,99,0,1,0.0
432,111,0,1,0.0
17,98,0,1,0.0
99,101,0,1,0.0
11,37,0,1,0.0
84,21,1,1,1.0
103,432,0,1,0.0
119,38,0,1,0.0
16,201,1,1,1.0
76,154,0,1,0.0
50,117,0,1,0.0
22,19,0,1,0.0
8,25,1,1,1.0
115,20,1,1,1.0
45,113,0,1,0.0
13,115,0,1,0.0
13,111,0,1,0.0
18,19,0,1,0.0
115,101,0,1,0.0
15,38,1,1,1.0
29,133,0,1,0.0
7,26,0,1,0.0
43,22,1,1,1.0
50,63,1,1,1.0
236,42,0,1,0.0
222,126,0,1,0.0
51,120,1,1,1.0
103,3,0,1,0.0
103,89,0,1,0.0
85,76,1,1,1.0
20,157,0,1,0.0
45,117,0,1,0.0
55,117,1,1,1.0
22,42,1,1,1.0
18,75,1,1,1.0
69,44,0,1,0.0
4,3,1,1,1.0
420,63,1,1,1.0
117,54,1,1,1.0
117,89,1,1,1.0
64,497,0,1,0.0
119,131,1,1,1.0
15,81,1,1,1.0
63,497,1,1,1.0
498,133,0,1,0.0
202,51,0,1,0.0
18,131,1,1,1.0
161,3,0,1,0.0
432,154,0,1,0.0
3,497,1,1,1.0
85,427,0,1,0.0
17,27,1,1,1.0
101,412,0,1,0.0
81,41,0,2,0.0
268,12,0,1,0.0
16,90,1,1,1.0
122,16,1,1,1.0
15,74,0,1,0.0
63,37,1,1,1.0
1,427,0,1,0.0
17,85,1,1,1.0
85,29,0,1,0.0
96,92,0,1,0.0
6,113,0,1,0.0
57,412,1,1,1.0
81,119,0,1,0.0
22,120,0,1,0.0
61,57,0,1,0.0
115,4,1,1,1.0
119,112,1,1,1.0
63,201,1,1,1.0
498,120,1,1,1.0
85,164,1,1,1.0
115,39,0,1,0.0
42,60,0,1,0.0
74,45,0,1,0.0
112,16,0,1,0.0
41,432,1,1,1.0
115,98,0,1,0.0
61,164,0,1,0.0
111,201,0,1,0.0
114,40,1,1,1.0
11,54,0,1,0.0
18,11,0,1,0.0
113,32,0,1,0.0
203,44,0,1,0.0
13,99,1,1,1.0
15,5,0,1,0.0
15,427,1,1,1.0
29,102,0,1,0.0
64,223,0,1,0.0
42,20,1,1,1.0
15,69,1,1,1.0
18,112,0,1,0.0
110,91,0,1,0.0
76,25,0,1,0.0
25,21,0,1,0.0
203,40,1,1,1.0
133,48,1,1,1.0
